"","age","black","south","kww","iq","married","exper","region","educ","wage"
"2185",27,0,0,41,118,0,3,"9",18,31.9699548058398
"2186",34,0,0,37,75,1,15,"9",13,29.8320025562927
"2187",24,0,0,38,149,0,6,"9",12,19.8880013476145
"2188",24,0,0,33,108,0,5,"9",13,49.7200047694565
"2189",28,0,0,26,108,1,8,"9",14,33.1135257608441
"2190",24,0,0,32,102.449781659389,1,2,"9",16,27.4951644103322
"2191",28,0,0,45,112,0,8,"9",14,39.0302011145262
"2192",28,0,0,39,108,1,7,"9",15,33.1632376220972
"2193",25,0,0,36,93,0,9,"9",10,14.9160012497365
"2194",30,0,0,38,119,1,8,"9",16,34.6548380542602
"2195",33,0,0,35,94,1,13,"9",14,21.7773646486804
"2196",25,0,0,23,68,1,6,"9",13,34.0582036459399
"2197",26,0,0,27,103,1,6,"9",14,20.5840811902007
"2198",25,0,0,33,104,1,7,"9",12,37.3397181232059
"2199",26,0,0,36,119,0,7,"9",13,11.4853189788489
"2200",29,0,0,36,90,1,7,"9",16,25.1085980954804
"2201",30,0,0,44,129,1,8,"9",16,29.8320025562927
"2202",33,0,0,48,102.449781659389,1,9,"9",18,65.0834719632086
"2203",32,0,0,49,125,1,8,"9",18,52.6037618096654
"2204",32,0,0,37,100,1,11,"9",15,31.1744411954329
"2205",33,0,0,40,112,1,11,"9",16,52.2059952901953
"2206",32,0,0,50,128,1,8,"9",18,48.8747670490416
"2207",34,0,0,47,84,1,10,"9",18,63.7410355124413
"2208",26,0,0,40,84,1,8,"9",12,40.6709645975779
"2209",24,0,0,31,120,0,1,"9",17,24.8600023373785
"2210",32,0,0,38,97,0,14,"9",12,35.7984027692777
"2211",29,0,0,34,102,0,11,"9",12,26.7493580209154
"2212",34,0,0,49,102.449781659389,1,11,"9",17,46.6373623782151
"2213",25,0,0,26,91,1,8,"9",11,14.9160012497365
"2214",32,0,0,31,102.449781659389,1,15,"9",11,38.8313108041703
"2215",34,0,0,33,102.449781659389,0,20,"9",8,32.3180070151516
"2216",29,0,0,41,131,1,5,"9",18,49.5211112928009
"2217",28,0,0,37,107,1,5,"9",17,28.9370367932733
"2218",26,0,0,23,126,1,4,"9",16,11.4853189788489
"2219",25,0,0,32,107,1,3,"9",16,26.7990852525597
"2220",34,1,0,49,92,1,13,"9",15,31.2241600716286
"2221",28,1,0,30,102.449781659389,1,10,"9",12,33.511287133855
"2222",27,0,0,32,92,1,5,"9",16,11.4853189788489
"2223",29,0,0,40,119,1,5,"9",18,35.5995283262924
"2224",24,0,0,32,102.449781659389,0,5,"9",13,14.2199231323296
"2225",26,0,0,41,76,1,5,"9",15,24.8600023373785
"2226",27,0,0,40,102.449781659389,0,5,"9",16,15.5126428010899
"2227",25,0,0,24,107,0,8,"9",11,9.94400065486735
"2228",33,0,0,33.540668241647,111,1,11,"9",16,54.990328925402
"2229",29,0,0,25,92,1,11,"9",12,28.9867531687809
"2230",30,0,0,46,115,0,8,"9",16,20.0868779488733
"2231",25,0,0,37,114,1,6,"9",13,30.7269582193091
"2232",27,0,0,41,123,1,5,"9",16,13.7724428821142
"2233",25,0,1,32,107,1,2,"9",17,47.8306310311519
"2234",30,0,0,47,107,1,9,"9",15,34.4062438391187
"2235",28,0,0,43,105,1,10,"9",12,27.9923594832748
"2236",33,0,0,40,102.449781659389,1,19,"8",8,66.4259216561131
"2237",31,0,0,44,111,1,11,"8",14,33.4615641236735
"2238",32,0,0,41,107,1,10,"8",16,42.5603134273451
"2239",32,0,0,40,117,0,10,"8",16,12.9272024419514
"2240",28,0,0,42,116,1,7,"8",15,28.5890021839181
"2241",24,0,0,40,108,1,5,"8",13,31.1247272804119
"2242",32,0,0,47,115,1,14,"9",12,71.7459478330915
"2243",28,0,0,31,101,1,8,"9",14,16.7059175835994
"2244",27,0,0,30,98,1,9,"9",12,28.6884451313709
"2245",24,0,0,30,102.449781659389,1,5,"9",13,23.8656014182883
"2246",28,0,0,42,87,1,7,"9",15,12.4300011450144
"2247",24,0,0,27,102.449781659389,1,7,"8",11,23.8158771466002
"2248",34,0,0,43,95,1,13,"8",15,51.6093666840043
"2249",33,0,0,48,114,1,9,"8",18,54.1948122270523
"2250",26,0,0,40,116,1,2,"8",18,22.970638001449
"2251",32,0,0,41,90,1,14,"8",12,31.0750037377985
"2252",25,0,0,38,115,1,3,"8",16,40.6212314954588
"2253",28,0,0,40,113,1,8,"8",14,17.9489183903312
"2254",27,0,0,35,87,1,9,"8",12,15.9104006602611
"2255",32,0,0,32,91,0,10,"8",16,17.2528386761843
"2256",30,0,0,39,86,0,12,"9",12,42.8089117093158
"2257",26,0,0,16,90,1,10,"9",10,14.0210420215578
"2258",24,0,0,33,125,0,6,"9",12,34.7542774582142
"2259",24,0,0,26,107,1,6,"9",12,30.5778002599
"2260",25,0,0,35,88,0,8,"9",11,21.5287623841516
"2261",25,0,0,28,117,0,3,"9",16,26.5504838681255
"2262",26,0,0,31,92,0,4,"9",16,31.0750037377985
"2263",26,0,0,43,122,0,2,"9",18,28.6884451313709
"2264",24,0,0,26,98,0,6,"9",12,41.9139653981049
"2265",26,0,0,45,123,1,4,"9",16,20.0868779488733
"2266",32,0,0,40,102.449781659389,1,11,"9",15,27.4951644103322
"2267",31,0,0,45,116,1,7,"9",18,50.4160726867393
"2268",29,0,0,44,114,0,7,"9",16,16.1590034767987
"2269",30,0,0,34,91,1,9,"9",15,38.334120585022
"2270",24,0,0,28,125,1,4,"9",14,34.8039962361142
"2271",24,0,0,42,126,0,1,"9",17,27.2465622012171
"2272",26,0,0,43,101,0,4,"9",16,31.0750037377985
"2273",28,0,0,33,101,1,6,"9",16,45.2949142532428
"2274",33,0,0,44,116,1,15,"9",12,37.0414010537023
"2275",24,0,0,18,103,1,6,"9",12,33.511287133855
"2276",28,0,0,49,113,1,6,"8",16,40.6212314954588
"2277",25,0,0,42,111,1,4,"9",15,38.2843970609872
"2278",27,0,0,38,116,1,6,"9",15,36.1464341361117
"2279",24,0,0,25,102.449781659389,1,6,"9",12,33.1135257608441
"2280",27,0,0,32,94,1,7,"9",14,34.2073546327605
"2281",26,0,0,38,108,0,6,"9",14,27.843196257688
"2282",28,0,0,42,123,1,6,"9",16,24.8600023373785
"2283",28,0,0,42,102.449781659389,0,8,"9",14,33.3123925487994
"2284",34,0,0,36,102.449781659389,1,16,"9",12,47.8306310311519
"2285",28,0,0,38,109,1,6,"8",16,36.0967253583507
"2286",33,0,0,36,124,1,11,"9",16,47.8306310311519
"2287",33,0,0,42,89,1,10,"9",17,30.5778002599
"2288",32,0,0,35,114,1,13,"9",13,57.3768903720244
"2289",29,0,0,35,121,1,10,"9",13,33.5610040153668
"2290",26,0,0,37,103,1,8,"9",12,20.9818401566646
"2291",25,0,0,19,96,0,7,"9",12,52.8523723832265
"2292",33,0,0,54,117,0,9,"9",18,58.4210106666895
"2293",27,0,0,36,108,1,6,"9",15,42.3614484855486
"2294",24,0,0,24,102.449781659389,1,6,"9",12,30.3291959659241
"2295",33,0,0,43,102.449781659389,1,9,"9",18,21.0315634094208
"2296",29,0,0,40,100,1,11,"9",12,59.6640052262247
"2297",34,0,0,46,102.449781659389,1,14,"9",14,51.1618789963569
"2298",28,0,0,30,104,0,8,"9",14,27.3460034291605
"2299",31,0,0,36,91,0,10,"9",15,39.8257265162411
"2300",31,0,0,31,97,1,13,"9",12,26.9979547923841
"2301",31,0,0,18,102.449781659389,0,16,"9",9,17.4019980849123
"2302",32,0,0,33,94,0,12,"9",14,37.2900041746565
"2303",34,0,0,36,103,1,14,"9",14,22.374002275758
"2304",24,0,0,26,102.449781659389,0,4,"9",14,29.8320025562927
"2305",33,0,0,44,101,0,15,"9",12,42.5106010584583
"2306",26,0,0,30,94,1,6,"9",14,36.1961595887405
"2307",34,0,0,38,112,0,16,"9",12,34.4559576199494
"2308",27,0,0,24,73,0,11,"9",10,50.9630009548597
"2309",28,0,0,32,104,1,8,"9",14,57.3768903720244
"2310",32,0,0,48,102.449781659389,1,10,"9",16,48.8747670490416
"2311",34,0,0,34,105,0,13,"9",15,36.1464341361117
"2312",34,0,0,38,106,1,14,"9",14,26.6001965399868
"2313",25,0,0,39,101,1,7,"9",12,26.4510343625686
"2314",26,0,0,28,86,0,7,"9",13,14.3690795763699
"2315",26,0,0,36,119,0,3,"9",17,15.562363610565
"2316",24,0,0,24,83,0,5,"9",13,20.0868779488733
"2317",30,0,0,43,114,1,6,"9",18,54.6920069624905
"2318",27,0,0,36,104,1,9,"9",12,32.8152038415749
"2319",32,0,0,44,99,1,14,"9",12,21.5287623841516
"2320",27,0,1,37,126,0,4,"9",17,19.8880013476145
"2321",26,0,0,36,101,0,5,"9",15,13.0763601690409
"2322",34,0,0,45,102.449781659389,1,15,"9",13,19.8880013476145
"2323",34,0,0,40,109,1,12,"9",16,28.6884451313709
"2324",24,0,0,35,110,0,6,"9",12,21.5287623841516
"2325",25,0,0,39,104,1,2,"9",17,23.3684036084782
"2326",25,0,0,30,118,1,2,"9",17,12.6786004458283
"2327",26,0,0,28,102.449781659389,1,8,"9",12,31.0750037377985
"2328",34,0,0,48,103,0,15,"9",13,33.3123925487994
"2329",30,0,0,36,90,1,12,"9",12,52.1562812463997
"2330",34,0,0,49,98,1,11,"9",17,91.7831068527365
"2331",33,0,0,46,112,1,12,"9",15,38.2346833385792
"2332",34,1,0,37,64,1,17,"9",11,34.2073546327605
"2333",24,0,0,25,102.449781659389,1,3,"9",15,32.3180070151516
"2334",26,0,0,39,128,1,4,"9",16,23.8158771466002
"2335",24,0,0,40,113,1,2,"9",16,16.9545199919148
"2336",32,0,0,46,102,1,12,"9",14,45.0463114350188
"2337",33,0,0,33,93,0,15,"9",12,17.4517237437855
"2338",29,0,0,40,92,1,11,"9",12,38.5329998578877
"2339",26,0,0,35,124,1,8,"9",12,34.8039962361142
"2340",26,0,0,39,119,1,4,"9",16,29.4342441213336
"2341",24,0,0,25,102.449781659389,0,6,"9",12,36.7928061179005
"2342",27,0,0,34,96,1,9,"9",12,26.5007630108818
"2343",25,0,0,32,110,0,3,"9",16,20.733241619213
"2344",34,0,0,40,118,1,10,"9",18,69.3096762405315
"2345",34,0,0,42,96,1,16,"9",12,27.2465622012171
"2346",24,0,0,27,80,1,7,"8",11,32.6660475587043
"2347",25,0,0,39,102.449781659389,1,7,"8",12,28.4398463188273
"2348",29,0,0,36,137,1,10,"8",13,31.0252856612722
"2349",31,0,0,38,113,1,9,"8",16,21.9762431246649
"2350",27,0,0,41,93,1,6,"8",15,28.6884451313709
"2351",27,0,0,34,93,1,8,"8",13,26.8488025072042
"2352",30,0,0,42,116,0,9,"8",15,41.8145126446958
"2353",29,0,0,34,106,0,9,"9",14,35.9972724796637
"2354",26,0,0,22,102.449781659389,1,7,"9",13,27.6940355359445
"2355",24,0,0,14,102.449781659389,1,5,"9",13,16.606480350769
"2356",24,0,1,33,102.449781659389,0,3,"9",15,25.3572009399533
"2357",31,0,0,31,69,1,13,"9",12,28.6884451313709
"2358",29,0,0,36,78,1,11,"9",12,25.4069204987139
"2359",25,0,0,28,87,1,4,"8",15,15.4629186332676
"2360",34,0,0,41,99,1,16,"8",12,28.6884451313709
"2361",34,0,0,40,102.449781659389,1,16,"8",12,33.3123925487994
"2362",27,0,0,33,92,1,9,"8",12,31.3733142517832
"2363",25,0,0,23,113,0,3,"8",16,33.1135257608441
"2364",27,0,0,38,119,1,7,"8",14,19.8880013476145
"2365",24,0,0,24,102.449781659389,1,7,"8",11,10.9384010635718
"2366",30,0,0,43,102.449781659389,1,11,"8",13,28.6884451313709
"2367",29,0,0,29,98,0,10,"8",13,21.0315634094208
"2368",27,0,0,33,99,1,5,"8",16,32.1688403649963
"2369",28,0,0,36,102.449781659389,0,7,"8",15,17.1534011347566
"2370",25,0,1,24,112,0,3,"8",16,41.7647951353513
"2371",25,0,0,30,115,1,4,"9",15,31.0750037377985
"2372",30,0,0,26,96,1,15,"9",9,49.7200047694565
"2373",31,0,0,41,117,1,9,"9",16,45.6926769917249
"2374",31,0,0,38,96,1,13,"9",12,36.2956081193478
"2375",24,0,1,26,102.449781659389,0,6,"9",12,22.2745564211878
"2376",29,0,0,44,75,1,9,"9",14,24.0147567336708
"2377",25,0,0,46,108,0,7,"8",12,20.4349219783778
"2378",30,0,0,46,102.449781659389,1,10,"8",14,44.0022062756048
"2379",27,0,0,32,102.449781659389,0,7,"8",14,17.4019980849123
"2380",27,0,0,34,92,1,4,"8",17,24.8600023373785
"2381",33,0,0,38,95,1,12,"8",15,36.4447547343488
"2382",30,0,0,34,88,0,11,"8",13,22.8214810215177
"2383",28,0,0,37,106,1,6,"8",16,35.8481280676297
"2384",32,0,1,44,95,1,11,"8",15,34.7542774582142
"2385",30,0,0,40,94,1,10,"8",14,39.0302011145262
"2386",29,0,0,45,105,1,7,"8",16,45.9910088551671
"2387",26,0,0,30,115,0,6,"8",14,22.3242771995605
"2388",24,0,0,37,117,1,3,"8",15,16.1590034767987
"2389",32,0,0,30,102.449781659389,1,13,"8",13,33.9587640848183
"2390",32,0,0,45,102.449781659389,1,10,"8",16,25.9538387962939
"2391",28,0,0,44,93,1,4,"8",18,23.3684036084782
"2392",34,0,0,38,115,1,16,"9",12,26.898522212888
"2393",29,0,0,43,102.449781659389,1,9,"9",14,42.3614484855486
"2394",30,0,0,42,102.449781659389,1,12,"9",12,19.8880013476145
"2395",27,0,0,36,117,0,3,"9",18,27.1968346194255
"2396",32,0,0,36,98,0,10,"9",16,28.6884451313709
"2397",24,0,0,31,102.449781659389,1,7,"4",11,14.9160012497365
"2398",32,0,0,42,105,1,10,"9",16,53.10096783739
"2399",32,0,0,36,109,1,14,"9",12,35.8481280676297
"2400",31,0,0,42,95,0,8,"9",17,33.4615641236735
"2401",27,0,1,31,120,1,4,"9",17,36.7430844587421
"2402",26,0,0,33.540668241647,96,0,8,"9",12,73.48616905745
"2403",27,0,0,40,102.449781659389,0,4,"9",17,43.5049964376483
"2404",33,0,0,40,102.449781659389,1,15,"9",12,44.7480046367455
"2405",31,0,0,42,91,1,12,"9",13,39.8257265162411
"2406",26,0,0,38,109,1,7,"9",13,27.3460034291605
"2407",34,0,0,32,102.449781659389,1,18,"9",10,28.5890021839181
"2408",27,0,0,38,87,1,9,"9",12,26.8488025072042
"2409",32,0,0,34,110,1,10,"9",16,39.2787955865676
"2410",28,0,0,28,97,1,8,"9",14,34.4559576199494
"2411",26,0,0,30,110,0,4,"9",16,12.4300011450144
"2412",24,0,0,35,102.449781659389,1,1,"9",17,20.733241619213
"2413",32,0,0,29,74,1,17,"9",9,31.5722064181954
"2414",32,0,0,32,95,0,14,"8",12,20.5343583699679
"2415",25,0,0,26,97,1,7,"8",12,14.9160012497365
"2416",26,0,0,29,102.449781659389,1,3,"8",17,28.1912373849883
"2417",32,0,0,39,102.449781659389,1,10,"8",16,31.8705176955183
"2418",29,0,0,34,98,1,10,"8",13,17.7003222613935
"2419",33,0,0,39,105,1,15,"8",12,19.8880013476145
"2420",31,0,0,21,85,1,13,"8",12,20.5343583699679
"2421",33,0,0,42,105,1,13,"8",14,26.4013234951007
"2422",29,0,0,39,122,1,7,"8",16,31.5722064181954
"2423",27,0,0,36,114,1,7,"8",14,7.15968033855829
"2424",31,0,0,36,129,1,11,"8",14,27.3460034291605
"2425",32,0,0,33,100,0,14,"8",12,24.1639224423707
"2426",31,0,0,40,108,1,8,"9",17,29.7325651488886
"2427",26,0,1,26,102.449781659389,1,6,"9",14,22.970638001449
"2428",26,0,0,32,102.449781659389,1,4,"9",16,40.3726489061578
"2429",25,0,0,22,102.449781659389,1,7,"9",12,31.0750037377985
"2430",31,0,0,33,102.449781659389,1,13,"9",12,51.8579509912229
"2431",27,0,0,38,122,0,5,"9",16,39.7760027709885
"2432",27,0,0,36,119,1,5,"9",16,40.3726489061578
"2433",26,0,0,40,129,0,3,"8",17,21.5287623841516
"2434",28,0,0,32,79,1,5,"8",17,37.3397181232059
"2435",26,0,0,39,109,0,6,"8",14,14.6176822567321
"2436",25,0,0,30,105,1,7,"8",12,21.2304429670815
"2437",33,0,0,47,90,1,15,"8",12,34.8039962361142
"2438",25,0,0,30,102.449781659389,1,3,"8",16,14.1204825484494
"2439",27,0,0,28,101,1,7,"8",14,26.9482440419284
"2440",25,0,0,35,83,1,7,"8",12,23.8656014182883
"2441",26,0,0,32,102.449781659389,1,4,"8",16,18.7941579196902
"2442",30,0,0,38,111,1,8,"8",16,25.25776447125
"2443",25,0,0,26,102.449781659389,1,7,"8",12,24.8600023373785
"2444",33,0,0,42,110,1,15,"9",12,35.9475631356499
"2445",25,0,0,32,92,0,7,"9",12,10.9384010635718
"2446",24,0,0,22,102.449781659389,0,3,"9",15,23.6170003613708
"2447",26,0,0,36,113,1,7,"9",13,59.7634354359653
"2448",24,0,0,26,115,0,5,"9",13,19.8880013476145
"2449",29,0,0,36,109,0,7,"9",16,29.8817176610683
"2450",29,0,0,35,114,0,11,"9",12,23.9153154700255
"2451",33,0,0,39,110,1,11,"9",16,34.8039962361142
"2452",27,0,1,43,102,1,9,"5",12,38.2346833385792
"2453",25,0,1,34,118,1,5,"5",14,26.3018808547367
"2454",30,0,1,37,112,1,8,"5",16,22.374002275758
"2455",34,0,1,31,86,1,18,"5",10,27.9923594832748
"2456",32,0,1,42,114,1,13,"5",13,32.2682850360505
"2457",32,0,1,33,102.449781659389,1,18,"5",8,23.3684036084782
"2458",24,0,1,31,102.449781659389,0,2,"5",16,13.6730016885379
"2459",33,0,1,40,102,1,11,"5",16,35.7486782601284
"2460",33,0,1,42,105,1,15,"5",12,53.7970445282408
"2461",34,0,1,51,83,1,12,"5",16,33.4615641236735
"2462",24,0,1,31,107,1,0,"6",18,17.4019980849123
"2463",28,1,1,34,81,1,8,"6",14,38.2346833385792
"2464",26,1,1,26,85,1,8,"6",12,32.3180070151516
"2465",30,0,1,34,72,1,15,"6",9,37.3397181232059
"2466",27,0,1,23,102.449781659389,1,11,"6",10,17.7003222613935
"2467",24,0,1,14,102.449781659389,1,9,"6",9,12.4300011450144
"2468",28,0,1,35,86,0,10,"6",12,19.937718144236
"2469",25,0,1,38,102.449781659389,1,8,"6",11,21.1310009593587
"2470",25,0,1,26,102.449781659389,1,10,"6",9,14.2696369534133
"2471",26,1,1,18,102.449781659389,1,7,"6",13,15.3634790803924
"2472",24,1,0,21,102.449781659389,1,4,"6",14,28.7381592074761
"2473",30,1,1,29,102.449781659389,1,8,"6",16,21.7773646486804
"2474",31,0,1,38,68,1,13,"6",12,22.374002275758
"2475",28,0,1,36,115,1,5,"6",17,8.60156092701366
"2476",27,1,0,19,102.449781659389,1,5,"6",16,26.3018808547367
"2477",30,1,1,27,102.449781659389,0,12,"6",12,23.9650416607536
"2478",27,1,0,18,102.449781659389,1,9,"6",12,41.4167648832002
"2479",34,1,1,22,95,0,16,"6",12,12.9272024419514
"2480",25,1,1,22,102.449781659389,0,7,"6",12,13.8718796648352
"2481",25,1,1,29,102.449781659389,1,6,"6",13,17.4019980849123
"2482",24,0,1,20,102.449781659389,1,7,"6",11,7.20939958271428
"2483",27,1,1,26,102.449781659389,1,11,"6",10,11.4356005514707
"2484",24,1,0,14,102.449781659389,0,3,"6",15,22.374002275758
"2485",25,0,1,31,87,0,3,"6",16,19.1421984940343
"2486",34,0,1,42,116,1,11,"6",17,40.6212314954588
"2487",30,0,1,37,95,1,8,"6",16,47.8306310311519
"2488",28,0,1,32,94,1,9,"6",13,20.2857602192286
"2489",25,0,1,29,102.449781659389,0,3,"6",16,26.1527203878938
"2490",24,0,0,35,102.449781659389,1,5,"6",13,28.7381592074761
"2491",28,0,1,45,96,1,8,"6",14,30.8263990767636
"2492",25,0,1,29,99,0,7,"7",12,11.4356005514707
"2493",30,1,1,33,102.449781659389,1,13,"7",11,28.8375984407085
"2494",32,0,1,45,106,0,8,"7",18,57.4265966211072
"2495",28,1,1,24,102.449781659389,1,10,"7",12,18.8935997929227
"2496",27,1,1,26,102.449781659389,0,5,"7",16,30.6275168444661
"2497",28,1,1,28,102.449781659389,1,10,"7",12,22.374002275758
"2498",25,1,1,30,102.449781659389,1,7,"7",12,21.1310009593587
"2499",28,1,1,36,85,1,10,"7",12,24.8600023373785
"2500",25,0,1,16,102.449781659389,1,7,"7",12,35.4503583132348
"2501",25,0,1,32,100,1,7,"7",12,37.2900041746565
"2502",24,0,1,37,92,1,3,"7",15,16.0595590431506
"2503",28,0,1,38,101,1,9,"7",13,51.6093666840043
"2504",25,0,1,30,104,1,3,"7",16,24.4125177243113
"2505",29,0,1,37,88,0,10,"7",13,26.1029975953804
"2506",29,1,1,26,102.449781659389,1,12,"7",11,19.291357516299
"2507",26,1,1,21,102.449781659389,1,10,"7",10,22.8712011465031
"2508",24,1,1,22,102.449781659389,0,3,"7",15,19.8880013476145
"2509",27,1,1,31,97,1,6,"7",15,36.6436329534582
"2510",26,1,1,34,83,0,6,"7",14,29.782284956097
"2511",33,1,1,43,71,0,9,"5",18,56.2333248868264
"2512",25,1,1,30,100,0,5,"5",14,29.8817176610683
"2513",26,1,1,22,102.449781659389,0,10,"5",10,14.8165600041558
"2514",27,1,1,39,96,0,9,"5",12,11.6842017819847
"2515",25,1,1,20,113,1,6,"5",13,10.9384010635718
"2516",26,1,1,26,102.449781659389,1,12,"5",8,34.6548380542602
"2517",24,1,1,20,102.449781659389,0,9,"5",9,26.9482440419284
"2518",25,1,1,29,102.449781659389,0,7,"5",12,12.4300011450144
"2519",26,0,1,39,117,0,4,"5",16,19.8880013476145
"2520",31,0,1,39,101,0,10,"5",15,21.0315634094208
"2521",25,0,1,33.540668241647,65,0,7,"5",12,14.4187991928914
"2522",33,1,1,32,102.449781659389,0,17,"5",10,12.2808413531016
"2523",26,1,1,33,87,1,7,"5",13,18.8935997929227
"2524",24,0,1,37,116,1,6,"5",12,32.6163188980048
"2525",32,0,1,42,106,1,14,"5",12,35.3509162998561
"2526",29,0,1,35,93,0,9,"5",14,23.9153154700255
"2527",25,0,1,35,112,1,3,"5",16,31.8705176955183
"2528",32,0,1,45,98,0,14,"5",12,29.6331200647525
"2529",31,0,1,35,102.449781659389,1,18,"5",7,28.7381592074761
"2530",30,0,1,37,102.449781659389,1,8,"7",16,33.7101636456615
"2531",32,0,1,37,103,1,10,"7",16,76.4693668228062
"2532",33,0,1,36,103,1,15,"7",12,42.7591944138703
"2533",32,0,1,49,102.449781659389,0,8,"7",18,26.5504838681255
"2534",27,0,1,34,91,1,9,"7",12,15.3137583930656
"2535",29,0,1,41,118,1,9,"7",14,29.8320025562927
"2536",31,0,1,20,102.449781659389,1,17,"6",8,31.0750037377985
"2537",29,0,1,28,87,1,10,"6",13,26.8488025072042
"2538",27,0,1,22,100,1,8,"6",13,17.1036772838037
"2539",25,0,1,39,96,1,7,"6",12,24.8600023373785
"2540",26,1,0,16,102.449781659389,1,9,"6",11,15.9104006602611
"2541",27,1,1,29,62,1,3,"6",18,18.7941579196902
"2542",25,1,1,14,60,0,4,"6",15,9.34736118011232
"2543",33,1,1,19,102.449781659389,0,18,"6",9,8.35295877589019
"2544",25,1,1,12,102.449781659389,0,17,"6",2,12.4300011450144
"2545",24,1,1,8,102.449781659389,0,15,"6",3,9.44679987846847
"2546",28,1,0,31,83,1,10,"9",12,49.7200047694565
"2547",24,1,1,20,100,0,6,"6",12,28.0420840965262
"2548",24,1,1,17,102.449781659389,1,9,"6",9,31.0252856612722
"2549",24,1,1,26,102.449781659389,1,6,"6",12,35.500074138995
"2550",24,0,1,40,123,1,6,"6",12,26.7493580209154
"2551",26,1,1,22,67,1,7,"6",13,17.6506036490926
"2552",24,1,1,28,102.449781659389,0,6,"6",12,11.9328006864163
"2553",24,0,1,22,102.449781659389,1,6,"6",12,20.7829604243285
"2554",27,0,1,42,104,1,8,"5",13,51.0127208451096
"2555",32,0,1,34,106,0,9,"5",17,14.6674018009538
"2556",26,1,1,24,85,1,8,"5",12,27.3460034291605
"2557",27,1,1,27,81,1,9,"5",12,26.7493580209154
"2558",30,0,1,37,102.449781659389,1,19,"5",5,17.4019980849123
"2559",27,0,1,37,109,1,9,"5",12,35.3509162998561
"2560",29,1,1,20,76,1,11,"5",12,11.3858801780902
"2561",27,1,1,31,73,1,9,"5",12,10.9384010635718
"2562",29,1,1,26,62,1,11,"5",12,15.413199509025
"2563",24,1,0,28,76,1,6,"5",12,15.9104006602611
"2564",27,1,1,26,76,1,9,"5",12,15.0651587030709
"2565",26,0,1,36,104,1,7,"5",13,22.374002275758
"2566",29,1,1,29,102.449781659389,1,11,"5",12,37.4391664159504
"2567",26,0,1,35,103,1,8,"5",12,21.7773646486804
"2568",28,1,1,27,102.449781659389,1,11,"5",11,16.1590034767987
"2569",32,0,1,44,106,1,10,"5",16,42.0631268989574
"2570",26,0,1,49,112,1,6,"5",14,15.562363610565
"2571",34,0,1,38,102.449781659389,1,15,"5",13,23.8158771466002
"2572",31,0,1,24,94,0,13,"5",12,21.3298850809272
"2573",29,0,1,25,83,1,9,"5",14,24.3628040106149
"2574",24,0,1,34,102.449781659389,0,6,"5",12,17.9489183903312
"2575",33,0,1,40,91,1,13,"5",14,19.8880013476145
"2576",24,1,1,30,102.449781659389,1,6,"5",12,21.0315634094208
"2577",27,1,1,12,102.449781659389,0,9,"5",12,15.4629186332676
"2578",27,1,1,12,102.449781659389,0,10,"5",11,13.4741219953006
"2579",26,1,1,33,102.449781659389,0,2,"5",18,19.1421984940343
"2580",24,1,1,18,102.449781659389,1,2,"5",16,26.3018808547367
"2581",31,0,1,29,81,1,14,"5",11,34.8039962361142
"2582",32,0,1,15,87,1,16,"5",10,18.9433236570001
"2583",28,0,1,36,118,1,10,"5",12,23.1197996780624
"2584",34,0,1,37,102.449781659389,1,18,"5",10,19.8880013476145
"2585",33,0,1,38,102.449781659389,0,17,"5",10,22.6226002939773
"2586",24,1,1,20,102.449781659389,1,6,"5",12,12.9272024419514
"2587",28,1,0,26,102.449781659389,1,9,"5",13,35.0526060411907
"2588",30,0,1,45,74,1,11,"5",13,20.733241619213
"2589",27,1,1,14,102.449781659389,0,10,"5",11,12.4300011450144
"2590",24,1,1,28,102.449781659389,1,6,"5",12,22.8712011465031
"2591",26,1,1,19,102.449781659389,1,12,"5",8,16.1590034767987
"2592",25,1,1,15,102.449781659389,0,10,"5",9,13.6730016885379
"2593",26,1,1,18,102.449781659389,1,8,"5",12,16.1590034767987
"2594",25,1,0,20,102.449781659389,1,4,"5",15,14.9160012497365
"2595",31,1,1,17,102.449781659389,0,17,"5",8,12.4300011450144
"2596",28,0,1,39,102.449781659389,1,10,"5",12,14.31936070439
"2597",28,1,1,16,85,1,9,"5",13,27.3460034291605
"2598",33,0,1,38,102.449781659389,1,15,"5",12,21.3298850809272
"2599",30,1,1,23,102.449781659389,1,16,"5",8,18.645002051816
"2600",30,0,1,26,102.449781659389,1,15,"5",9,28.6884451313709
"2601",25,0,1,25,96,0,6,"5",13,26.4013234951007
"2602",24,0,1,22,102.449781659389,0,6,"5",12,12.4300011450144
"2603",27,0,1,27,73,1,9,"5",12,21.8768021688112
"2604",26,0,1,27,75,1,8,"5",12,22.722039755346
"2605",27,0,1,34,95,1,9,"5",12,21.7773646486804
"2606",27,1,1,42,102,0,9,"6",12,27.3460034291605
"2607",25,0,1,31,107,1,3,"6",16,32.3180070151516
"2608",26,0,1,19,86,1,9,"6",11,21.0315634094208
"2609",27,0,1,41,104,1,8,"6",13,20.8823975279019
"2610",25,0,1,43,106,0,5,"6",14,9.94400065486735
"2611",26,0,1,24,102.449781659389,1,12,"6",8,19.8880013476145
"2612",24,0,1,16,102.449781659389,1,9,"6",9,14.9160012497365
"2613",30,0,1,21,95,1,12,"6",12,35.500074138995
"2614",25,0,1,37,116,1,7,"6",12,19.7885619269446
